iteration,current_cost,candidate_cost,best_cost,accepted,candidate_feasible,destroy,repair,temperature,truck_cost,truck_transport_cost,truck_fixed_cost,van_cost,van_transport_cost,van_fixed_cost,drone_cost,drone_transport_cost,drone_fixed_cost,truck_distance,van_distance,drone_distance,drone_energy,used_trucks,used_vans,used_drones,used_drone_sorties,waiting_cost,waiting_cost_reported,penalty_cost,total_cost,van_waiting_time,drone_waiting_time,early_waiting_time,num_time_window_violations,waiting_cost_reported_not_optimized,feasible
70,547.4465010476468,10548.627730405658,541.7250875946496,False,False,route_segment_removal,greedy_drone_repair,966.080004431977,269.3022467039268,103.3022467039268,166.0,102.40605314962463,43.40605314962463,59.0,176.91943055210754,7.919430552107539,169.0,53.524480157475026,49.60691788528529,152.29674138668346,21.965424676404638,1,1,1,3,108.55810781510635,108.55810781510635,10000.0,10548.627730405658,167.4418115400098,0.0,0.0,0.0,True,False
71,550.1033256394212,550.1033256394212,541.7250875946496,True,True,cascade_aware_removal,regret_repair,965.5969644297611,269.3022467039268,103.3022467039268,166.0,102.5656986805813,43.5656986805813,59.0,178.23538025491308,9.235380254913075,169.0,53.524480157475026,49.78936992066434,177.60346644063605,17.77351376913902,1,1,1,3,113.37168922556644,113.37168922556644,0.0,550.1033256394212,174.86635870267318,0.0,0.0,0.0,True,True
72,550.1033256394212,10550.482580138392,541.7250875946496,False,False,cascade_aware_removal,greedy_drone_repair,965.1141659475463,269.3022467039268,103.3022467039268,166.0,102.40605314962463,43.40605314962463,59.0,178.77428028484,9.77428028483998,169.0,53.524480157475026,49.60691788528529,187.966928554615,19.78129571067926,1,1,1,4,166.0495986496661,166.0495986496661,10000.0,10550.482580138392,256.1176328786624,0.0,0.0,0.0,True,False
73,550.1033256394212,30381.946350810198,541.7250875946496,False,False,switch_transshipment_operator,greedy_drone_repair,964.6316088645726,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,0.0,0.0,0.0,38.435193047395224,94.59020368997004,0.0,0.0,1,1,0,0,0.0,0.0,30000.0,30381.946350810198,0.0,0.0,0.0,0.0,True,False
74,547.5080277149167,547.5080277149167,541.7250875946496,True,True,greedy_removal,best_mode_repair,964.1492930601404,269.3022467039268,103.3022467039268,166.0,102.5656986805813,43.5656986805813,59.0,175.64008233040857,6.640082330408567,169.0,53.524480157475026,49.78936992066434,127.69389096939553,17.53524779026614,1,1,1,2,70.02764084166103,70.02764084166103,0.0,547.5080277149167,108.01178535988848,0.0,0.0,0.0,True,True
75,547.5080277149167,30381.946350810198,541.7250875946496,False,False,switch_transshipment_operator,greedy_drone_repair,963.6672184136104,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,0.0,0.0,0.0,38.435193047395224,94.59020368997004,0.0,0.0,1,1,0,0,0.0,0.0,30000.0,30381.946350810198,0.0,0.0,0.0,0.0,True,False
76,547.5080277149167,20587.883149391044,541.7250875946496,False,False,route_segment_removal,greedy_van_repair,963.1853848044036,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,171.43849081401504,2.4384908140150285,169.0,53.524480157475026,100.73418499783067,46.894054115673626,6.246566328596867,1,1,1,1,22.802233813746312,22.802233813746312,20000.0,20587.883149391044,35.17054058675524,0.0,0.0,0.0,True,False
77,716.5080277149167,716.5080277149167,541.7250875946496,True,True,random_customer_removal,regret_repair,962.7037921120015,269.3022467039268,103.3022467039268,166.0,102.5656986805813,43.5656986805813,59.0,344.6400823304086,6.640082330408567,338.0,53.524480157475026,49.78936992066434,127.69389096939553,17.53524779026614,1,1,2,2,47.22540702791472,47.22540702791472,0.0,716.5080277149167,72.84124477313324,0.0,0.0,0.0,True,True
78,759.2914178419746,759.2914178419746,541.7250875946496,True,True,drone_task_removal,best_mode_repair,962.2224402159455,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,342.84675926494594,4.846759264945955,338.0,53.524480157475026,100.73418499783067,93.20690894126838,11.995149433823816,1,1,2,2,45.32185947269172,45.32185947269172,0.0,759.2914178419746,69.90518170595124,0.0,0.0,0.0,True,True
79,759.2914178419746,759.2914178419746,541.7250875946496,True,True,cascade_aware_removal,regret_repair,961.7413289958376,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,342.84675926494594,4.846759264945955,338.0,53.524480157475026,100.73418499783067,93.20690894126838,11.995149433823816,1,1,2,2,45.32185947269172,45.32185947269172,0.0,759.2914178419746,69.90518170595124,0.0,0.0,0.0,True,True
80,759.2914178419746,759.2914178419746,541.7250875946496,True,True,random_customer_removal,cascade_repair,961.2604583313398,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,342.84675926494594,4.846759264945955,338.0,53.524480157475026,100.73418499783067,93.20690894126838,11.995149433823816,1,1,2,2,45.32185947269172,45.32185947269172,0.0,759.2914178419746,69.90518170595124,0.0,0.0,0.0,True,True
81,759.2914178419746,759.2914178419746,541.7250875946496,True,True,greedy_removal,best_mode_repair,960.7798281021742,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,342.84675926494594,4.846759264945955,338.0,53.524480157475026,100.73418499783067,93.20690894126838,11.995149433823816,1,1,2,2,45.32185947269172,45.32185947269172,0.0,759.2914178419746,69.90518170595124,0.0,0.0,0.0,True,True
82,759.2914178419746,30381.946350810198,541.7250875946496,False,False,switch_transshipment_operator,greedy_drone_repair,960.2994381881232,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,0.0,0.0,0.0,38.435193047395224,94.59020368997004,0.0,0.0,1,1,0,0,0.0,0.0,30000.0,30381.946350810198,0.0,0.0,0.0,0.0,True,False
83,759.2914178419746,20587.883149391044,541.7250875946496,False,False,random_customer_removal,greedy_van_repair,959.8192884690292,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,171.43849081401504,2.4384908140150285,169.0,53.524480157475026,100.73418499783067,46.894054115673626,6.246566328596867,1,1,1,1,22.802233813746312,22.802233813746312,20000.0,20587.883149391044,35.17054058675524,0.0,0.0,0.0,True,False
84,759.2914178419746,10553.364485436761,541.7250875946496,False,False,switch_transshipment_operator,best_mode_repair,959.3393788247947,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,171.41813462656432,2.4181346265643286,169.0,38.435193047395224,94.59020368997004,46.502588972390946,4.336756566416063,1,1,1,2,22.611883887825115,22.611883887825115,10000.0,10553.364485436761,34.876941729293236,0.0,0.0,0.0,True,False
85,759.2914178419746,10553.364485436761,541.7250875946496,False,False,switch_transshipment_operator,regret_repair,958.8597091353823,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,171.41813462656432,2.4181346265643286,169.0,38.435193047395224,94.59020368997004,46.502588972390946,4.336756566416063,1,1,1,2,22.611883887825115,22.611883887825115,10000.0,10553.364485436761,34.876941729293236,0.0,0.0,0.0,True,False
86,589.0904552315178,589.0904552315178,541.7250875946496,True,True,route_segment_removal,regret_repair,958.3802792808146,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
87,590.5792051109537,590.5792051109537,541.7250875946496,True,True,random_customer_removal,greedy_van_repair,957.9010891411743,269.3022467039268,103.3022467039268,166.0,149.2267155862462,90.22671558624619,59.0,172.0502428207807,3.050242820780699,169.0,53.524480157475026,103.11624638428135,58.65851578424421,10.246221732882153,1,1,1,1,28.522703300088747,28.522703300088747,0.0,590.5792051109537,43.99388683818316,0.0,0.0,0.0,True,True
88,589.0904552315178,589.0904552315178,541.7250875946496,True,True,greedy_removal,best_mode_repair,957.4221385966038,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
89,589.0904552315178,589.0904552315178,541.7250875946496,True,True,drone_task_removal,cascade_repair,956.9434275273055,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
90,589.0904552315178,589.0904552315178,541.7250875946496,True,True,related_customer_removal,greedy_drone_repair,956.4649558135419,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
91,589.0904552315178,10553.364485436761,541.7250875946496,False,False,switch_transshipment_operator,best_mode_repair,955.9867233356351,240.1799225814728,74.17992258147278,166.0,141.76642822872378,82.76642822872378,59.0,171.41813462656432,2.4181346265643286,169.0,38.435193047395224,94.59020368997004,46.502588972390946,4.336756566416063,1,1,1,2,22.611883887825115,22.611883887825115,10000.0,10553.364485436761,34.876941729293236,0.0,0.0,0.0,True,False
92,589.0904552315178,589.0904552315178,541.7250875946496,True,True,greedy_removal,greedy_drone_repair,955.5087299739673,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
93,589.0904552315178,30586.04021241074,541.7250875946496,False,False,cascade_aware_removal,greedy_van_repair,955.0309756089804,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,169.59555383370844,0.5955538337084457,169.0,53.524480157475026,100.73418499783067,11.452958340547033,0.9921125162498867,1,1,1,1,5.569000993090994,5.569000993090994,30000.0,30586.04021241074,8.589718755410274,0.0,0.0,0.0,True,False
94,589.0904552315178,30586.04021241074,541.7250875946496,False,False,drone_task_removal,greedy_van_repair,954.5534601211759,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,169.59555383370844,0.5955538337084457,169.0,53.524480157475026,100.73418499783067,11.452958340547033,0.9921125162498867,1,1,1,1,5.569000993090994,5.569000993090994,30000.0,30586.04021241074,8.589718755410274,0.0,0.0,0.0,True,False
95,589.0904552315178,30586.04021241074,541.7250875946496,False,False,related_customer_removal,greedy_van_repair,954.0761833911154,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,169.59555383370844,0.5955538337084457,169.0,53.524480157475026,100.73418499783067,11.452958340547033,0.9921125162498867,1,1,1,1,5.569000993090994,5.569000993090994,30000.0,30586.04021241074,8.589718755410274,0.0,0.0,0.0,True,False
96,589.0904552315178,589.0904552315178,541.7250875946496,True,True,greedy_removal,greedy_drone_repair,953.5991452994199,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,172.64579665448915,3.6457966544891445,169.0,53.524480157475026,100.73418499783067,70.11147412479124,11.23833424913204,1,1,1,2,34.09170429317974,34.09170429317974,0.0,589.0904552315178,52.58360559359343,0.0,0.0,0.0,True,True
97,589.0904552315178,30586.04021241074,541.7250875946496,False,False,random_customer_removal,greedy_van_repair,953.1223457267703,269.3022467039268,103.3022467039268,166.0,147.14241187310182,88.14241187310184,59.0,169.59555383370844,0.5955538337084457,169.0,53.524480157475026,100.73418499783067,11.452958340547033,0.9921125162498867,1,1,1,1,5.569000993090994,5.569000993090994,30000.0,30586.04021241074,8.589718755410274,0.0,0.0,0.0,True,False
98,590.5792051109537,590.5792051109537,541.7250875946496,True,True,greedy_removal,greedy_van_repair,952.645784553907,269.3022467039268,103.3022467039268,166.0,149.2267155862462,90.22671558624619,59.0,172.0502428207807,3.050242820780699,169.0,53.524480157475026,103.11624638428135,58.65851578424421,10.246221732882153,1,1,1,1,28.522703300088747,28.522703300088747,0.0,590.5792051109537,43.99388683818316,0.0,0.0,0.0,True,True
99,590.5792051109537,590.5792051109537,541.7250875946496,True,True,drone_task_removal,best_mode_repair,952.1694616616301,269.3022467039268,103.3022467039268,166.0,149.2267155862462,90.22671558624619,59.0,172.0502428207807,3.050242820780699,169.0,53.524480157475026,103.11624638428135,58.65851578424421,10.246221732882153,1,1,1,1,28.522703300088747,28.522703300088747,0.0,590.5792051109537,43.99388683818316,0.0,0.0,0.0,True,True
100,590.5792051109537,590.5792051109537,541.7250875946496,True,True,route_segment_removal,cascade_repair,951.6933769307993,269.3022467039268,103.3022467039268,166.0,149.2267155862462,90.22671558624619,59.0,172.0502428207807,3.050242820780699,169.0,53.524480157475026,103.11624638428135,58.65851578424421,10.246221732882153,1,1,1,1,28.522703300088747,28.522703300088747,0.0,590.5792051109537,43.99388683818316,0.0,0.0,0.0,True,True
